-0.000000,-0.000000,-0.050000,30.000000
-0.000000,-0.000000,-0.050000,30.000000
-0.000000,-0.000000,-0.050000,30.000000
0.000000,-0.000000,-0.050000,30.000000
0.000000,-0.000000,-0.050000,30.000000
0.000000,0.000000,-0.050000,30.000000
0.000000,0.000000,-0.050000,30.000000
-0.000000,0.000000,-0.050000,30.000000
-0.000000,0.000000,-0.050000,30.000000
-0.000000,0.000000,-0.050000,30.000000
-0.019314,-0.000000,-0.047553,30.000000
-0.014795,-0.012415,-0.047553,30.000000
-0.003354,-0.019020,-0.047553,30.000000
0.009657,-0.016726,-0.047553,30.000000
0.018149,-0.006606,-0.047553,30.000000
0.018149,0.006606,-0.047553,30.000000
0.009657,0.016726,-0.047553,30.000000
-0.003354,0.019020,-0.047553,30.000000
-0.014795,0.012415,-0.047553,30.000000
-0.019314,0.000000,-0.047553,30.000000
-0.036737,-0.000000,-0.040451,30.000000
-0.028142,-0.023614,-0.040451,30.000000
-0.006379,-0.036178,-0.040451,30.000000
0.018368,-0.031815,-0.040451,30.000000
0.034521,-0.012565,-0.040451,30.000000
0.034521,0.012565,-0.040451,30.000000
0.018368,0.031815,-0.040451,30.000000
-0.006379,0.036178,-0.040451,30.000000
-0.028142,0.023614,-0.040451,30.000000
-0.036737,0.000000,-0.040451,30.000000
-0.050564,-0.000000,-0.029389,30.000000
-0.038734,-0.032502,-0.029389,30.000000
-0.008780,-0.049795,-0.029389,30.000000
0.025282,-0.043789,-0.029389,30.000000
0.047514,-0.017294,-0.029389,30.000000
0.047514,0.017294,-0.029389,30.000000
0.025282,0.043789,-0.029389,30.000000
-0.008780,0.049795,-0.029389,30.000000
-0.038734,0.032502,-0.029389,30.000000
-0.050564,0.000000,-0.029389,30.000000
-0.059441,-0.000000,-0.015451,30.000000
-0.045534,-0.038208,-0.015451,30.000000
-0.010322,-0.058538,-0.015451,30.000000
0.029721,-0.051477,-0.015451,30.000000
0.055856,-0.020330,-0.015451,30.000000
0.055856,0.020330,-0.015451,30.000000
0.029721,0.051477,-0.015451,30.000000
-0.010322,0.058538,-0.015451,30.000000
-0.045534,0.038208,-0.015451,30.000000
-0.059441,0.000000,-0.015451,30.000000
-0.062500,-0.000000,-0.000000,30.000000
-0.047878,-0.040174,-0.000000,30.000000
-0.010853,-0.061550,-0.000000,30.000000
0.031250,-0.054127,-0.000000,30.000000
0.058731,-0.021376,-0.000000,30.000000
0.058731,0.021376,-0.000000,30.000000
0.031250,0.054127,-0.000000,30.000000
-0.010853,0.061550,-0.000000,30.000000
-0.047878,0.040174,-0.000000,30.000000
-0.062500,0.000000,-0.000000,30.000000
